Store Name,GRN Number,GRN Date,Supplier Code,Supplier Name,Supplier Invoice Number,Supplier Invoice Date,Actual Delivery Date,Supplier Item Name,Supplier SKU,Category,Sub Category,Supplier Qty,Return Qty,Supplier Unit,Supplier Unit Cost,Discount Amount,Charge Amount,Total Cost,Total Tax,Total ITC,Total Amount,Inventory Item Name,Inventory SKU,Inventory Qty,Inventory Unit,Inventory Unit Cost,PO Number,PO Date,PO Quantity,PO Type,PO Quantity Variance,Label,Additional Cess,GRN Item Notes,PO Item Notes,Contract
Central Warehouse - Bangalore,82498,6/20/2024,MCCIPL,Metro Cash and Carry India Pvt Ltd,T0SP11724901467,6/20/2024,,Milky Mist Paneer 1Kg,RM60,Raw Material,Food,50,,kg,335.238,0,0,16761.9,838.1,0,17600,Milky Mist Paneer 1Kg,RM60,50,kg,335.24,82492,6/20/2024,50,Standard,0,,,,,
Central Warehouse - Bangalore,82683,6/21/2024,GL,Godrej Tyson Foods Limited,4222421044,6/21/2024,,Chicken Breast Boneless,RM13,Raw Material,Food,97,,kg,285,0,0,27645,0,0,27645,Chicken Breast Boneless,RM13,97,kg,285,82638,6/21/2024,97,Standard,0,,,,,
Central Warehouse - Bangalore,82686,6/21/2024,MC,Mithra's Chicken ,45,6/21/2024,,Chicken Breast Boneless,RM13,Raw Material,Food,99.8,,kg,285,0,0,28443,0,0,28443,Chicken Breast Boneless,RM13,99.8,kg,285,82639,6/21/2024,99.8,Standard,0,,,,,
Central Warehouse - Bangalore,82687,6/21/2024,SF,Siddhi Foods,4931,6/21/2024,,Chicken Breast Boneless,RM13,Raw Material,Food,69.6,,kg,285,0,0,19836,0,0,19836,Chicken Breast Boneless,RM13,69.6,kg,285,82640,6/21/2024,69.6,Standard,0,,,,,
Central Warehouse - Bangalore,82688,6/21/2024,ASCC,AY Sabir Chicken Center,2026,6/21/2024,,Whole Chicken Without Skin,RM93,Raw Material,Food,194.5,,kg,233,0,0,45318.5,0,0,45318.5,Whole Chicken Without Skin,RM93,194.5,kg,233,82641,6/21/2024,194.5,Standard,0,,,,,
Central Warehouse - Bangalore,82689,6/21/2024,BJF,BJ Foods,2039,6/21/2024,,Chicken Breast Boneless,RM13,Raw Material,Food,282.5,,kg,295,0,0,83337.5,0,0,83337.5,Chicken Breast Boneless,RM13,282.5,kg,295,82643,6/21/2024,282.5,Standard,0,,,,,
Central Warehouse - Bangalore,82690,6/21/2024,BPC,Brite Poultry Center,715,6/21/2024,,Whole Chicken Without Skin,RM93,Raw Material,Food,169,,kg,233,0,0,39377,0,0,39377,Whole Chicken Without Skin,RM93,169,kg,233,82646,6/21/2024,169,Standard,0,,,,,
Central Warehouse - Bangalore,82702,6/21/2024,BE,Bharathi Enterprises,619,6/21/2024,,Curd,RM23,Raw Material,Food,504,,lt,54.58,0,0,27508.32,1375.42,0,28883.74,Curd,RM23,504,lt,54.58,82649,6/21/2024,504,Standard,0,,,,,
Central Warehouse - Bangalore,82703,6/21/2024,VE,Vani Enterprises,TX-1722/24-25,6/21/2024,,Curd,RM23,Raw Material,Food,300,,lt,54.5,0,0,16350,817.5,0,17167.5,Curd,RM23,300,lt,54.5,82651,6/21/2024,300,Standard,0,,,,,
Central Warehouse - Bangalore,82703,6/21/2024,VE,Vani Enterprises,TX-1722/24-25,6/21/2024,,Milk,RM100,Raw Material,Staff Food,6,,lt,48,0,0,288,0,0,288,Milk,RM100,6,lt,48,82651,6/21/2024,6,Standard,0,,,,,
Central Warehouse - Bangalore,82703,6/21/2024,VE,Vani Enterprises,TX-1722/24-25,6/21/2024,,Milky Mist Paneer 1Kg,RM60,Raw Material,Food,48,,kg,337,0,0,16176,808.8,0,16984.8,Milky Mist Paneer 1Kg,RM60,48,kg,337,82651,6/21/2024,48,Standard,0,,,,,
Central Warehouse - Bangalore,82704,6/21/2024,AFSC,Aditya Food Service Company,FF/5317/24-25,6/21/2024,,Frozen Green Peas,RM30,Raw Material,Food,5,,kg,110,0,0,550,0,0,550,Frozen Green Peas,RM30,5,kg,110,82655,6/21/2024,5,Standard,0,,,,,
Central Warehouse - Bangalore,82704,6/21/2024,AFSC,Aditya Food Service Company,FF/5317/24-25,6/21/2024,,Milky Mist Paneer 1Kg,RM60,Raw Material,Food,50,,kg,336.19,0,0,16809.5,840.48,0,17649.98,Milky Mist Paneer 1Kg,RM60,50,kg,336.19,82655,6/21/2024,50,Standard,0,,,,,
Central Warehouse - Bangalore,82705,6/21/2024,FS2B,Farm S2B,INV-0000398,6/21/2024,,Carrot,MM10,Raw Material,Food,19.5,,kg,95,0,0,1852.5,0,0,1852.5,Carrot,RM10,19.5,kg,95,82664,6/21/2024,19.5,Standard,0,,,,,
Central Warehouse - Bangalore,82705,6/21/2024,FS2B,Farm S2B,INV-0000398,6/21/2024,,Cauliflower,RM11,Raw Material,Food,10,,kg,52,0,0,520,0,0,520,Cauliflower,RM11,10,kg,52,82664,6/21/2024,10,Standard,0,,,,,
Central Warehouse - Bangalore,82705,6/21/2024,FS2B,Farm S2B,INV-0000398,6/21/2024,,Coconut,RM17,Raw Material,Food,30,,pcs,35,0,0,1050,0,0,1050,Coconut,RM17,30,pcs,35,82664,6/21/2024,30,Standard,0,,,,,
Central Warehouse - Bangalore,82705,6/21/2024,FS2B,Farm S2B,INV-0000398,6/21/2024,,Coriender Leaves Bunch,RM19,Raw Material,Food,60,,pcs,56,0,0,3360,0,0,3360,Coriander Leaves Bunch,RM19,60,pcs,56,82664,6/21/2024,60,Standard,0,,,,,
Central Warehouse - Bangalore,82705,6/21/2024,FS2B,Farm S2B,INV-0000398,6/21/2024,,Cucumber,RM22,Raw Material,Food,112,,kg,39,0,0,4368,0,0,4368,Cucumber,RM22,112,kg,39,82664,6/21/2024,112,Standard,0,,,,,
Central Warehouse - Bangalore,82705,6/21/2024,FS2B,Farm S2B,INV-0000398,6/21/2024,,Curry Leaves Bunch,RM24,Raw Material,Food,7,,kg,93,0,0,651,0,0,651,Curry Leaves Bunch,RM24,7,kg,93,82664,6/21/2024,7,Standard,0,,,,,
Central Warehouse - Bangalore,82705,6/21/2024,FS2B,Farm S2B,INV-0000398,6/21/2024,,Ginger,RM33,Raw Material,Food,54.4,,kg,157,0,0,8540.8,0,0,8540.8,Ginger,RM33,54.4,kg,157,82664,6/21/2024,54.4,Standard,0,,,,,
Central Warehouse - Bangalore,82705,6/21/2024,FS2B,Farm S2B,INV-0000398,6/21/2024,,Green Chilly (250gm pkt),RM35,Raw Material,Food,15,,kg,90,0,0,1350,0,0,1350,Green Chilly (250Gm Pkt),RM35,15,kg,90,82664,6/21/2024,15,Standard,0,,,,,
Central Warehouse - Bangalore,82705,6/21/2024,FS2B,Farm S2B,INV-0000398,6/21/2024,,Lemon,RM51,Raw Material,Food,19.7,,kg,134,0,0,2639.8,0,0,2639.8,Lemon,RM51,19.7,kg,134,82664,6/21/2024,19.7,Standard,0,,,,,
Central Warehouse - Bangalore,82705,6/21/2024,FS2B,Farm S2B,INV-0000398,6/21/2024,,Mint Leaves Bunch,RM61,Raw Material,Food,100,,pcs,19,0,0,1900,0,0,1900,Mint Leaves Bunch,RM61,25,kg,76,82664,6/21/2024,100,Standard,0,,,,,
Central Warehouse - Bangalore,82705,6/21/2024,FS2B,Farm S2B,INV-0000398,6/21/2024,,Onion,RM66,Raw Material,Food,275,,kg,44,0,0,12100,0,0,12100,Onion,RM66,275,kg,44,82664,6/21/2024,275,Standard,0,,,,,
Central Warehouse - Bangalore,82705,6/21/2024,FS2B,Farm S2B,INV-0000398,6/21/2024,,Peeled Garlic,RM69,Raw Material,Food,39.5,,kg,235,0,0,9282.5,0,0,9282.5,Peeled Garlic,RM69,39.5,kg,235,82664,6/21/2024,39.5,Standard,0,,,,,
Central Warehouse - Bangalore,82705,6/21/2024,FS2B,Farm S2B,INV-0000398,6/21/2024,,Potato,RM70,Raw Material,Food,15,,kg,45,0,0,675,0,0,675,Potato,RM70,15,kg,45,82664,6/21/2024,15,Standard,0,,,,,
Central Warehouse - Bangalore,82705,6/21/2024,FS2B,Farm S2B,INV-0000398,6/21/2024,,Spring Onion,RM80,Raw Material,Food,5,,pcs,40,0,0,200,0,0,200,Spring Onion,RM80,5,pcs,40,82664,6/21/2024,5,Standard,0,,,,,
Central Warehouse - Bangalore,82705,6/21/2024,FS2B,Farm S2B,INV-0000398,6/21/2024,,Staff Tomato,345,Raw Material,Staff Food,11,,kg,80,0,0,880,0,0,880,Staff Tomato,RM107,11,kg,80,82664,6/21/2024,11,Standard,0,,,,,
Central Warehouse - Bangalore,82705,6/21/2024,FS2B,Farm S2B,INV-0000398,6/21/2024,,Staff vegetables,346,Raw Material,Staff Food,10,,kg,43,0,0,430,0,0,430,Staff vegetables,RM108,10,kg,43,82664,6/21/2024,10,Standard,0,,,,,
Central Warehouse - Bangalore,82705,6/21/2024,FS2B,Farm S2B,INV-0000398,6/21/2024,,Tomato,RM86,Raw Material,Food,11,,kg,80,0,0,880,0,0,880,Tomato,RM86,11,kg,80,82664,6/21/2024,11,Standard,0,,,,,
Central Warehouse - Bangalore,82705,6/21/2024,FS2B,Farm S2B,INV-0000398,6/21/2024,,capsicum,MM09,Raw Material,Food,10,,kg,90,0,0,900,0,0,900,Capsicum,RM09,10,kg,90,82664,6/21/2024,10,Standard,0,,,,,
Central Warehouse - Bangalore,82706,6/21/2024,VUKM,Venkata Uday Kiran Mekala,VUKM2024/25-009,6/21/2024,,Peeled Garlic,RM69,Raw Material,Food,50,,kg,230,0,0,11500,0,0,11500,Peeled Garlic,RM69,50,kg,230,82665,6/21/2024,50,Standard,0,,,,,
Central Warehouse - Bangalore,82707,6/21/2024,ZHPL,Zomato Hyperpure Private Limited (Blr),ZHPKA25-00124339,6/21/2024,,Mustard Oil,RM62,Raw Material,Food,100,,lt,157.3,0,0,15730,786.5,0,16516.5,Mustard Oil,RM62,100,lt,157.3,82666,6/21/2024,100,Standard,0,,,,,
Central Warehouse - Bangalore,82708,6/21/2024,ZHPL,Zomato Hyperpure Private Limited (Blr),ZBSKA25-00135173,6/21/2024,,Basmati Rice (Lal Quila),MM04,Raw Material,Food,200,,Bag,3453.4544,0,0,690690.88,0,0,690690.88,Basmati Rice (Lal Quila),RM04,6000,kg,115.12,82668,6/21/2024,200,Standard,0,,,,,
Central Warehouse - Bangalore,82708,6/21/2024,ZHPL,Zomato Hyperpure Private Limited (Blr),ZBSKA25-00135173,6/21/2024,,Black Salt,RM08,Raw Material,Food,32,,kg,27.49,0,0,879.68,0,0,879.68,Black Salt,RM08,32,kg,27.49,82668,6/21/2024,32,Standard,0,,,,,
Central Warehouse - Bangalore,82959,6/22/2024,GL,Godrej Tyson Foods Limited,4222421328,6/22/2024,,Chicken Breast Boneless,RM13,Raw Material,Food,195.6,,kg,285,0,0,55746,0,0,55746,Chicken Breast Boneless,RM13,195.6,kg,285,82938,6/22/2024,195.6,Standard,0,,,,,
Central Warehouse - Bangalore,82960,6/22/2024,MC,Mithra's Chicken ,46,6/22/2024,,Chicken Breast Boneless,RM13,Raw Material,Food,100,,kg,285,0,0,28500,0,0,28500,Chicken Breast Boneless,RM13,100,kg,285,82939,6/22/2024,100,Standard,0,,,,,
Central Warehouse - Bangalore,82961,6/22/2024,SED,Saravana Egg Distributons,950,6/22/2024,,Egg,RM26,Raw Material,Food,900,,pcs,5.7,0,0,5130,0,0,5130,Egg,RM26,900,pcs,5.7,82941,6/22/2024,900,Standard,0,,,,,
Central Warehouse - Bangalore,82962,6/22/2024,SF,Siddhi Foods,4941,6/22/2024,,Chicken Breast Boneless,RM13,Raw Material,Food,93.3,,kg,285,0,0,26590.5,0,0,26590.5,Chicken Breast Boneless,RM13,93.3,kg,285,82940,6/22/2024,93.3,Standard,0,,,,,
Central Warehouse - Bangalore,82963,6/22/2024,BE,Bharathi Enterprises,620,6/22/2024,,Curd,RM23,Raw Material,Food,708,,lt,54.58,0,0,38642.64,1932.14,0,40574.78,Curd,RM23,708,lt,54.58,82945,6/22/2024,708,Standard,0,,,,,
Central Warehouse - Bangalore,82964,6/22/2024,VE,Vani Enterprises,TX-1747/24-25,6/22/2024,,Curd,RM23,Raw Material,Food,408,,lt,54.5,0,0,22236,1111.8,0,23347.8,Curd,RM23,408,lt,54.5,82946,6/22/2024,408,Standard,0,,,,,
Central Warehouse - Bangalore,82964,6/22/2024,VE,Vani Enterprises,TX-1747/24-25,6/22/2024,,Frozen Green Peas,RM30,Raw Material,Food,8,,kg,100,0,0,800,0,0,800,Frozen Green Peas,RM30,8,kg,100,82946,6/22/2024,8,Standard,0,,,,,
Central Warehouse - Bangalore,82964,6/22/2024,VE,Vani Enterprises,TX-1747/24-25,6/22/2024,,Milk,RM100,Raw Material,Staff Food,6,,lt,48,0,0,288,0,0,288,Milk,RM100,6,lt,48,82946,6/22/2024,6,Standard,0,,,,,
Central Warehouse - Bangalore,82964,6/22/2024,VE,Vani Enterprises,TX-1747/24-25,6/22/2024,,Milky Mist Khova,RM59,Raw Material,Food,24,,kg,295,0,0,7080,354,0,7434,Milky Mist Khova,RM59,24,kg,295,82946,6/22/2024,24,Standard,0,,,,,
Central Warehouse - Bangalore,82964,6/22/2024,VE,Vani Enterprises,TX-1747/24-25,6/22/2024,,Milky Mist Paneer 1Kg,RM60,Raw Material,Food,45,,kg,337,0,0,15165,758.26,0,15923.26,Milky Mist Paneer 1Kg,RM60,45,kg,337,82946,6/22/2024,45,Standard,0,,,,,
Central Warehouse - Bangalore,82965,6/22/2024,RT,Rasika TS,2214,6/22/2024,,Capsicum,MM09,Raw Material,Food,20,,kg,79,0,0,1580,0,0,1580,Capsicum,RM09,20,kg,79,82947,6/22/2024,20,Standard,0,,,,,
Central Warehouse - Bangalore,82965,6/22/2024,RT,Rasika TS,2214,6/22/2024,,Carrot,MM10,Raw Material,Food,80,,kg,82,0,0,6560,0,0,6560,Carrot,RM10,80,kg,82,82947,6/22/2024,80,Standard,0,,,,,
Central Warehouse - Bangalore,82965,6/22/2024,RT,Rasika TS,2214,6/22/2024,,Cauliflower,RM11,Raw Material,Food,50,,pcs,44,0,0,2200,0,0,2200,Cauliflower,RM11,50,kg,44,82947,6/22/2024,50,Standard,0,,,,,
Central Warehouse - Bangalore,82965,6/22/2024,RT,Rasika TS,2214,6/22/2024,,Coconut,RM17,Raw Material,Food,150,,pcs,34,0,0,5100,0,0,5100,Coconut,RM17,150,pcs,34,82947,6/22/2024,150,Standard,0,,,,,
Central Warehouse - Bangalore,82965,6/22/2024,RT,Rasika TS,2214,6/22/2024,,Coriender Leaves Bunch,RM19,Raw Material,Food,223,,pcs,39,0,0,8697,0,0,8697,Coriander Leaves Bunch,RM19,223,pcs,39,82947,6/22/2024,223,Standard,0,,,,,
Central Warehouse - Bangalore,82965,6/22/2024,RT,Rasika TS,2214,6/22/2024,,Cucumber,RM22,Raw Material,Food,406,,kg,28,0,0,11368,0,0,11368,Cucumber,RM22,406,kg,28,82947,6/22/2024,406,Standard,0,,,,,
Central Warehouse - Bangalore,82965,6/22/2024,RT,Rasika TS,2214,6/22/2024,,Curry Leaves Bunch,RM24,Raw Material,Food,125,,pcs,17.8,0,0,2225,0,0,2225,Curry Leaves Bunch,RM24,25,kg,89,82947,6/22/2024,125,Standard,0,,,,,
Central Warehouse - Bangalore,82965,6/22/2024,RT,Rasika TS,2214,6/22/2024,,Green Chilly (250Gm Pkt),RM35,Raw Material,Food,60,,kg,82,0,0,4920,0,0,4920,Green Chilly (250Gm Pkt),RM35,60,kg,82,82947,6/22/2024,60,Standard,0,,,,,
Central Warehouse - Bangalore,82965,6/22/2024,RT,Rasika TS,2214,6/22/2024,,Lemon,RM51,Raw Material,Food,131,,kg,128,0,0,16768,0,0,16768,Lemon,RM51,131,kg,128,82947,6/22/2024,131,Standard,0,,,,,
Central Warehouse - Bangalore,82965,6/22/2024,RT,Rasika TS,2214,6/22/2024,,Mint Leaves Bunch,RM61,Raw Material,Food,304,,pcs,18,0,0,5472,0,0,5472,Mint Leaves Bunch,RM61,76,kg,72,82947,6/22/2024,304,Standard,0,,,,,
Central Warehouse - Bangalore,82965,6/22/2024,RT,Rasika TS,2214,6/22/2024,,Onion,RM66,Raw Material,Food,1150,,kg,43,0,0,49450,0,0,49450,Onion,RM66,1150,kg,43,82947,6/22/2024,1150,Standard,0,,,,,
Central Warehouse - Bangalore,82965,6/22/2024,RT,Rasika TS,2214,6/22/2024,,Potato,RM70,Raw Material,Food,50,,kg,39,0,0,1950,0,0,1950,Potato,RM70,50,kg,39,82947,6/22/2024,50,Standard,0,,,,,
Central Warehouse - Bangalore,82965,6/22/2024,RT,Rasika TS,2214,6/22/2024,,Spring Onion,RM80,Raw Material,Food,10,,pcs,35,0,0,350,0,0,350,Spring Onion,RM80,10,pcs,35,82947,6/22/2024,10,Standard,0,,,,,
Central Warehouse - Bangalore,82965,6/22/2024,RT,Rasika TS,2214,6/22/2024,,Staff Tomato,345,Raw Material,Staff Food,13,,kg,69,0,0,897,0,0,897,Staff Tomato,RM107,13,kg,69,82947,6/22/2024,13,Standard,0,,,,,
Central Warehouse - Bangalore,82965,6/22/2024,RT,Rasika TS,2214,6/22/2024,,Staff vegetables,346,Raw Material,Staff Food,60,,kg,37,0,0,2220,0,0,2220,Staff vegetables,RM108,60,kg,37,82947,6/22/2024,60,Standard,0,,,,,
Central Warehouse - Bangalore,82965,6/22/2024,RT,Rasika TS,2214,6/22/2024,,Tomato,RM86,Raw Material,Food,80,,kg,69,0,0,5520,0,0,5520,Tomato,RM86,80,kg,69,82947,6/22/2024,80,Standard,0,,,,,
Central Warehouse - Bangalore,82966,6/22/2024,MVP,M V Pradeepa,1202,6/22/2024,,Ginger,RM33,Raw Material,Food,180,,kg,159,0,0,28620,0,0,28620,Ginger,RM33,180,kg,159,82948,6/22/2024,180,Standard,0,,,,,
Central Warehouse - Bangalore,82966,6/22/2024,MVP,M V Pradeepa,1202,6/22/2024,,Peeled Garlic,RM69,Raw Material,Food,120,,kg,230,0,0,27600,0,0,27600,Peeled Garlic,RM69,120,kg,230,82948,6/22/2024,120,Standard,0,,,,,
Central Warehouse - Bangalore,82967,6/22/2024,RFPL,Redaroma Foods Private Limited,INV-000001,6/22/2024,,Onion,RM66,Raw Material,Food,20,,kg,41,0,0,820,0,0,820,Onion,RM66,20,kg,41,82949,6/22/2024,20,Standard,0,,,,,
Central Warehouse - Bangalore,82968,6/22/2024,RFPL,Redaroma Foods Private Limited,INV-000002,6/22/2024,,Onion,RM66,Raw Material,Food,20,,kg,41,0,0,820,0,0,820,Onion,RM66,20,kg,41,82950,6/22/2024,20,Standard,0,,,,,
Central Warehouse - Bangalore,82969,6/22/2024,TF,Tru Flavours,FY-24-25/057,6/22/2024,,Item 3,RM40,Raw Material,Food,5,,Kg,575,0,0,2875,143.76,0,3018.76,Item 3,RM40,5,kg,575,82951,6/22/2024,5,Standard,0,,,,,
Central Warehouse - Bangalore,82970,6/22/2024,TF,Tru Flavours,FY-24-25/058,6/22/2024,,Black Pepper Whole 1 Kg,MM07,Raw Material,Food,2,,kg,750,0,0,1500,75,0,1575,Black Pepper Whole 1 Kg,RM07,2,kg,750,82952,6/22/2024,2,Standard,0,,,,,
Central Warehouse - Bangalore,82970,6/22/2024,TF,Tru Flavours,FY-24-25/058,6/22/2024,,Item 1,RM37,Raw Material,Food,10,,kg,2720,0,0,27200,1360,0,28560,Item 1,RM37,10,kg,2720,82952,6/22/2024,10,Standard,0,,,,,
Central Warehouse - Bangalore,82970,6/22/2024,TF,Tru Flavours,FY-24-25/058,6/22/2024,,Item 2,RM39,Raw Material,Food,15,,kg,3420,0,0,51300,2565,0,53865,Item 2,RM39,15,kg,3420,82952,6/22/2024,15,Standard,0,,,,,
Central Warehouse - Bangalore,82970,6/22/2024,TF,Tru Flavours,FY-24-25/058,6/22/2024,,Item 3,RM40,Raw Material,Food,12,,Kg,575,0,0,6900,345,0,7245,Item 3,RM40,12,kg,575,82952,6/22/2024,12,Standard,0,,,,,
Central Warehouse - Bangalore,82970,6/22/2024,TF,Tru Flavours,FY-24-25/058,6/22/2024,,Item 4,RM41,Raw Material,Food,12,,kg,850,0,0,10200,510,0,10710,Item 4,RM41,12,kg,850,82952,6/22/2024,12,Standard,0,,,,,
Central Warehouse - Bangalore,82970,6/22/2024,TF,Tru Flavours,FY-24-25/058,6/22/2024,,Item 5,RM42,Raw Material,Food,6,,kg,1270,0,0,7620,381,0,8001,Item 5,RM42,6,kg,1270,82952,6/22/2024,6,Standard,0,,,,,
Central Warehouse - Bangalore,82971,6/22/2024,MP,Mahadev Plastic,4761,6/22/2024,,Dlite Black Containers 500Ml,SC69,Supplies & Consumables,Packaging,4000,,pcs,4.95,0,0,19800,3564,0,23364,Dlite Black Containers 500Ml,SC69,4000,pcs,4.95,82954,6/22/2024,4000,Standard,0,,,,,
Central Warehouse - Bangalore,82971,6/22/2024,MP,Mahadev Plastic,4761,6/22/2024,,Full Container 1000 Ml,SC72,Supplies & Consumables,Packaging,3500,,pcs,7.2,0,0,25200,4536,0,29736,Full Container 1000 Ml,SC72,3500,pcs,7.2,82954,6/22/2024,3500,Standard,0,,,,,
Central Warehouse - Bangalore,82971,6/22/2024,MP,Mahadev Plastic,4761,6/22/2024,,Full Green Container 1000 Ml,SC73,Supplies & Consumables,Packaging,1500,,pcs,7.2,0,0,10800,1944,0,12744,Full Green Container 1000 Ml,SC73,1500,pcs,7.2,82954,6/22/2024,1500,Standard,0,,,,,
Central Warehouse - Bangalore,82971,6/22/2024,MP,Mahadev Plastic,4761,6/22/2024,,Half Red 600Ml Container,SC77,Supplies & Consumables,Packaging,12000,,pcs,5.8,0,0,69600,12528,0,82128,Half Red 600Ml Container,SC77,12000,pcs,5.8,82954,6/22/2024,12000,Standard,0,,,,,
Central Warehouse - Bangalore,82971,6/22/2024,MP,Mahadev Plastic,4761,6/22/2024,,Large Green Container 1500 Ml,SC79,Supplies & Consumables,Packaging,1000,,pcs,9.3,0,0,9300,1674,0,10974,Large Green Container 1500 Ml,SC79,1000,pcs,9.3,82954,6/22/2024,1000,Standard,0,,,,,
Central Warehouse - Bangalore,82971,6/22/2024,MP,Mahadev Plastic,4761,6/22/2024,,Raitha Container For Family Biryanis/Starters 500 Ml,SC94,Supplies & Consumables,Packaging,4000,,pcs,4.3,0,0,17200,3096,0,20296,Raitha Container For Family Biryanis/Starters 500 Ml,SC93,4000,pcs,4.3,82954,6/22/2024,4000,Standard,0,,,,,
Central Warehouse - Bangalore,82971,6/22/2024,MP,Mahadev Plastic,4761,6/22/2024,,Raitha Container For Full Biryanis 200 Ml,SS78,Supplies & Consumables,Packaging,5000,,pcs,3.3,0,0,16500,2970,0,19470,Raitha Container For Full Biryanis 200 Ml,SC94,5000,pcs,3.3,82954,6/22/2024,5000,Standard,0,,,,,
Central Warehouse - Bangalore,82971,6/22/2024,MP,Mahadev Plastic,4761,6/22/2024,,Regular Container 750 Ml,SC100,Supplies & Consumables,Packaging,3200,,pcs,6.45,0,0,20640,3715.2,0,24355.2,Regular Container 750 Ml,SC100,3200,pcs,6.45,82954,6/22/2024,3200,Standard,0,,,,,
Central Warehouse - Bangalore,82971,6/22/2024,MP,Mahadev Plastic,4761,6/22/2024,,Regular Green Container 750 Ml,SC101,Supplies & Consumables,Packaging,1600,,pcs,6.45,0,0,10320,1857.6,0,12177.6,Regular Green Container 750 Ml,SC101,1600,pcs,6.45,82954,6/22/2024,1600,Standard,0,,,,,
Central Warehouse - Bangalore,82972,6/22/2024,MP,Mahadev Plastic,4762,6/22/2024,,Disposable Plate,SC03,Supplies & Consumables,Disposables,2000,,pcs,5.8,0,0,11600,1392,0,12992,Disposable Plate,SC03,2000,pcs,5.8,82955,6/22/2024,2000,Standard,0,,,,,
Central Warehouse - Bangalore,82972,6/22/2024,MP,Mahadev Plastic,4762,6/22/2024,,Silver Foil Container 250 Ml,SC102,Supplies & Consumables,Packaging,4000,,pcs,1.4,0,0,5600,672,0,6272,Silver Foil Container 250 Ml,SC102,4000,pcs,1.4,82955,6/22/2024,4000,Standard,0,,,,,
Central Warehouse - Bangalore,82973,6/22/2024,MP,Mahadev Plastic,4763,6/22/2024,,Party Pack - Service Spoon,SC08,Supplies & Consumables,Disposables,1560,,pcs,12,0,0,18720,3369.6,0,22089.6,Party Pack - Service Spoon,SC08,1560,pcs,12,82956,6/22/2024,1560,Standard,0,,,,,
Central Warehouse - Bangalore,82986,6/22/2024,ASCC,AY Sabir Chicken Center,2027,6/22/2024,,Whole Chicken Without Skin,RM93,Raw Material,Food,296.6,,kg,238,0,0,70590.8,0,0,70590.8,Whole Chicken Without Skin,RM93,296.6,kg,238,82974,6/22/2024,296.6,Standard,0,,,,,
Central Warehouse - Bangalore,82987,6/22/2024,BJF,BJ Foods,2040,6/22/2024,,Chicken Breast Boneless,RM13,Raw Material,Food,311.5,,kg,295,0,0,91892.5,0,0,91892.5,Chicken Breast Boneless,RM13,311.5,kg,295,82975,6/22/2024,311.5,Standard,0,,,,,
Central Warehouse - Bangalore,82988,6/22/2024,BPC,Brite Poultry Center,716,6/22/2024,,Whole Chicken Without Skin,RM93,Raw Material,Food,260.5,,kg,238,0,0,61999,0,0,61999,Whole Chicken Without Skin,RM93,260.5,kg,238,82976,6/22/2024,260.5,Standard,0,,,,,
Central Warehouse - Bangalore,83043,6/22/2024,AFSC,Aditya Food Service Company,FF/5463/24-25,6/22/2024,,Frozen Green Peas,RM30,Raw Material,Food,8,,kg,110,0,0,880,0,0,880,Frozen Green Peas,RM30,8,kg,110,83042,6/22/2024,8,Standard,0,,,,,
Central Warehouse - Bangalore,83043,6/22/2024,AFSC,Aditya Food Service Company,FF/5463/24-25,6/22/2024,,Milky Mist Paneer 1Kg,RM60,Raw Material,Food,50,,kg,336.19,0,0,16809.5,840.48,0,17649.98,Milky Mist Paneer 1Kg,RM60,50,kg,336.19,83042,6/22/2024,50,Standard,0,,,,,
Central Warehouse - Bangalore,83045,6/22/2024,AM,Akshaya Marketing,6738,6/22/2024,,Kashmiri Red Chilly Powder,RM50,Raw Material,Food,100,,kg,542.86,0,0,54286,2714.3,0,57000.3,Kashmiri Red Chilly Powder,RM50,100,kg,542.86,83044,6/22/2024,100,Standard,0,,,,,
Central Warehouse - Bangalore,83052,6/22/2024,RFPL,Redaroma Foods Private Limited,INV-000003,6/22/2024,,Onion,RM66,Raw Material,Food,288,,kg,41,0,0,11808,0,0,11808,Onion,RM66,288,kg,41,83050,6/22/2024,288,Standard,0,,,,,
Central Warehouse - Bangalore,83250,6/23/2024,GL,Godrej Tyson Foods Limited,4222421639,6/23/2024,,Chicken Breast Boneless,RM13,Raw Material,Food,191,,kg,285,0,0,54435,0,0,54435,Chicken Breast Boneless,RM13,191,kg,285,83219,6/23/2024,191,Standard,0,,,,,
Central Warehouse - Bangalore,83251,6/23/2024,MC,Mithra's Chicken ,47,6/23/2024,,Chicken Breast Boneless,RM13,Raw Material,Food,99.7,,kg,285,0,0,28414.5,0,0,28414.5,Chicken Breast Boneless,RM13,99.7,kg,285,83220,6/23/2024,99.7,Standard,0,,,,,
Central Warehouse - Bangalore,83252,6/23/2024,SED,Saravana Egg Distributons,30,6/23/2024,,Egg,RM26,Raw Material,Food,750,,pcs,5.7,0,0,4275,0,0,4275,Egg,RM26,750,pcs,5.7,83221,6/23/2024,750,Standard,0,,,,,
Central Warehouse - Bangalore,83253,6/23/2024,ASCC,AY Sabir Chicken Center,2028,6/23/2024,,Whole Chicken Without Skin,RM93,Raw Material,Food,294,,kg,235,0,0,69090,0,0,69090,Whole Chicken Without Skin,RM93,294,kg,235,83247,6/23/2024,294,Standard,0,,,,,
